id	filename	md5	size	state
98c1aaf5-059e-4526-9c4f-b84534b31df7	98c1aaf5-059e-4526-9c4f-b84534b31df7/afa0dc70-db4a-4713-b286-04a904d90790.wxs.aliquot_ensemble_masked.maf.gz	32cfba50686b166e8f88b6ee92dcf489	27933	validated
99fe9e3b-eab3-4446-83ad-96c7e5596914	99fe9e3b-eab3-4446-83ad-96c7e5596914/d0b0e77a-7514-49eb-a703-2a45b06a87fc.wxs.aliquot_ensemble_masked.maf.gz	ac86488b6cae257d722acb16a5b0b915	25303	validated
9a7bc921-1f1f-426c-bf71-f552a9811828	9a7bc921-1f1f-426c-bf71-f552a9811828/e5e957ca-0cae-4c0e-a6b6-eb81662a7db0.wxs.aliquot_ensemble_masked.maf.gz	8c03dd574622241d6640f8d86b6ca37b	22000	validated
9c4734cf-30b6-426c-b3cc-c504dccd1063	9c4734cf-30b6-426c-b3cc-c504dccd1063/7c2d01f5-ab7f-407c-9a46-3b20b40561b3.wxs.aliquot_ensemble_masked.maf.gz	65e543427ff3ea6d4949870c77f1562e	1834	validated
9fab433e-d6f3-4c5d-9035-41b859772161	9fab433e-d6f3-4c5d-9035-41b859772161/59125f3e-0a2c-4d62-91b4-2dcb30b7d660.wxs.aliquot_ensemble_masked.maf.gz	d9f7960b0eef4b55a4c845cb677f0c53	22623	validated
a0a481b5-9bca-446a-81fc-0c0c52191635	a0a481b5-9bca-446a-81fc-0c0c52191635/e03278c1-489b-4c4d-bac1-239fd42e2528.wxs.aliquot_ensemble_masked.maf.gz	6240469aa6dd8f0f40d2fd81ea71ce95	16601	validated
a2c4c929-c10c-4e2f-91fc-b74e9bc71d45	a2c4c929-c10c-4e2f-91fc-b74e9bc71d45/8e0a9c21-d73d-4703-abe9-c63e0072ca33.wxs.aliquot_ensemble_masked.maf.gz	36979cb0d82ec29912010e5cfa1acb7d	25871	validated
a2f2e0b3-a20c-446a-944d-d4f7effac7de	a2f2e0b3-a20c-446a-944d-d4f7effac7de/d76d4c5b-e103-44c8-906a-f8ff571db192.wxs.aliquot_ensemble_masked.maf.gz	903f19f16d0e433e2737e741c4a6c027	14382	validated
a38da735-8086-409f-9a4e-ad3fa39d3a16	a38da735-8086-409f-9a4e-ad3fa39d3a16/ed7aa83c-47a8-4c75-9b42-69826203a93b.wxs.aliquot_ensemble_masked.maf.gz	ece7c95d877301ef048c2125b25939f9	24545	validated
a6af798b-b4b5-41df-a873-edb3382fbb35	a6af798b-b4b5-41df-a873-edb3382fbb35/0a709356-e3ed-433e-8da1-898024ff7519.wxs.aliquot_ensemble_masked.maf.gz	a56aa5e0b3cf2692e4fe3042a2be6860	9094	validated
a7771b46-d56a-41fa-b053-aafe84542d43	a7771b46-d56a-41fa-b053-aafe84542d43/f6639865-195c-474d-8b3e-b0030fa92b0a.wxs.aliquot_ensemble_masked.maf.gz	ac26aadfe0732f5373c1fc25bf833ac1	23157	validated
a7db1e54-a4e8-4830-9f1e-8d17cb8258f2	a7db1e54-a4e8-4830-9f1e-8d17cb8258f2/d2372699-10a4-48d1-8543-a561dd7a520b.wxs.aliquot_ensemble_masked.maf.gz	0c1893b02f3e5905b0a77da2b659ec08	2242	validated
aaabf288-4072-45bc-8bfb-3377cd6d5d75	aaabf288-4072-45bc-8bfb-3377cd6d5d75/9b90a815-35d4-44ed-bb25-7ddb100bf3df.wxs.aliquot_ensemble_masked.maf.gz	3a32aa491ede3e3dd32ca0bbfb201e78	32853	validated
aafc9e08-3a14-4551-b629-77592934a930	aafc9e08-3a14-4551-b629-77592934a930/dadb0383-ae69-40a9-8e57-a8f1a739d995.wxs.aliquot_ensemble_masked.maf.gz	f16a98c1547dd15777272444e20a6757	13239	validated
af1bc2b4-d608-4fc8-96b5-b2371dc59244	af1bc2b4-d608-4fc8-96b5-b2371dc59244/f5027e0e-4d57-41df-8b70-05162902b343.wxs.aliquot_ensemble_masked.maf.gz	9882ae12bb374cf31fd73a6bc10280cc	3257	validated
b1b2157f-12c7-4780-9f6e-16c73c248e88	b1b2157f-12c7-4780-9f6e-16c73c248e88/fb342b9f-3aae-4228-bf9d-a66d2efc40bf.wxs.aliquot_ensemble_masked.maf.gz	2adbe14b9231de355dfe0b7f72c9c778	7300	validated
b2c40992-dc28-4e16-8fb4-f533a074f810	b2c40992-dc28-4e16-8fb4-f533a074f810/200b6d0f-8215-4fc8-8b82-fc797c1150d2.wxs.aliquot_ensemble_masked.maf.gz	64b3d688b5f04e3ab462bccc7eec59e1	23136	validated
b2e932a8-941b-4d60-8ce9-a89d325420ab	b2e932a8-941b-4d60-8ce9-a89d325420ab/521c1cc6-1867-45af-bbff-a98abd2ab483.wxs.aliquot_ensemble_masked.maf.gz	fe394642e6aad3e6997b12d8b91e8b3c	14112	validated
b3b19d80-fb70-481a-9bee-93ba2ddf72a8	b3b19d80-fb70-481a-9bee-93ba2ddf72a8/0aaeee9d-d07c-42c3-9168-9c607ec682c8.wxs.aliquot_ensemble_masked.maf.gz	b74ff16f5384d7c83824873ead8807a5	18190	validated
b464f2f4-f5e9-4f47-ba46-2098279c27fc	b464f2f4-f5e9-4f47-ba46-2098279c27fc/3238c2b6-3623-4f32-a84c-2599e08e2cb3.wxs.aliquot_ensemble_masked.maf.gz	44a2cea71ea51da631ebac0a9feee0f3	18884	validated
b52c7c77-2585-4ac5-aa25-2f921f714f2c	b52c7c77-2585-4ac5-aa25-2f921f714f2c/19e35fa5-3e1b-42c1-8e35-f4014a486fa6.wxs.aliquot_ensemble_masked.maf.gz	72d789e758e18910dc64ad86774f6787	13279	validated
b533ee95-4729-46cf-bfc4-f0dd5bef1f07	b533ee95-4729-46cf-bfc4-f0dd5bef1f07/67c9089c-8f25-4c9a-941a-07fc5bb04b46.wxs.aliquot_ensemble_masked.maf.gz	c8472c2eee01c04007584b0910e90df8	18036	validated
b7058028-40b4-4ee5-9eff-6a6df5f47904	b7058028-40b4-4ee5-9eff-6a6df5f47904/37d4fc49-5069-4ed6-938f-9016a11658af.wxs.aliquot_ensemble_masked.maf.gz	b1e6b2f675d7a98f10b6431abf89b1a1	23499	validated
b728df73-c1a3-4fb5-b0c6-c08817435649	b728df73-c1a3-4fb5-b0c6-c08817435649/27fed430-09da-47db-bd53-4a73d42219c2.wxs.aliquot_ensemble_masked.maf.gz	e6800c963901c04dde5704fa7a964ecf	14543	validated
b7e5545f-2947-40bc-85f5-103aa9fa16f0	b7e5545f-2947-40bc-85f5-103aa9fa16f0/749f8a1a-2e00-45f9-a938-e8931ce95522.wxs.aliquot_ensemble_masked.maf.gz	584b5d1d4d450618ddd1a09ac81a4af6	8459	validated
b8b6b13d-02f8-4585-8600-07e59ebbbdfe	b8b6b13d-02f8-4585-8600-07e59ebbbdfe/dd9734d0-0adf-41ae-bf88-e41f6cef02f4.wxs.aliquot_ensemble_masked.maf.gz	abfe855a6fcc11cebc5cacd9723d28b6	24407	validated
bb014a72-43eb-4683-8107-4c3efb074d4c	bb014a72-43eb-4683-8107-4c3efb074d4c/4e49d267-e9d6-4979-a173-eeb6b17f550c.wxs.aliquot_ensemble_masked.maf.gz	6be516e1489d0d43eaa9a3ac8868d76a	13587	validated
bc663b79-1a8d-4c0d-8ddd-ebba9a9fdb1d	bc663b79-1a8d-4c0d-8ddd-ebba9a9fdb1d/23d0ad1f-9bfe-44c7-b477-596cbc78bbdb.wxs.aliquot_ensemble_masked.maf.gz	a64caa52394540a59060501e44e7da3b	14136	validated
c01349a9-6aa6-4509-ab0f-7a035343c030	c01349a9-6aa6-4509-ab0f-7a035343c030/89571ab1-6310-49b6-9ac4-d8434c966013.wxs.aliquot_ensemble_masked.maf.gz	8a9da2972668de92ab21c3d0e556cf1b	1141	validated
c0975f03-bb05-4def-8a7d-e4b2de0bf952	c0975f03-bb05-4def-8a7d-e4b2de0bf952/15270174-c28f-4e64-bfa0-9fe5d9685591.wxs.aliquot_ensemble_masked.maf.gz	597c08ce50c017e7a888e4a37b1575a9	14345	validated
c1b8d611-636f-4f87-adfe-1457c6805d86	c1b8d611-636f-4f87-adfe-1457c6805d86/14e947ca-d44a-4bf3-9b72-313fd89ad7b7.wxs.aliquot_ensemble_masked.maf.gz	bff4eab6d6f7b07ca57fccb99079633b	16691	validated
c231f883-64d8-4e9c-b32c-6b60f7022ec2	c231f883-64d8-4e9c-b32c-6b60f7022ec2/40af8ced-3998-4c7d-b73b-42d7df60440b.wxs.aliquot_ensemble_masked.maf.gz	831474cf20ef39e4cee2fcebcc985a8f	24897	validated
c39930e8-bebc-4cac-86e5-9f53601503f3	c39930e8-bebc-4cac-86e5-9f53601503f3/cf048b76-137f-4e5f-8fcc-a2969d962e88.wxs.aliquot_ensemble_masked.maf.gz	20d26ba5d170a8bb53caf823944c8256	21247	validated
c70f389b-b2d6-49d7-8702-dff2dc8c55e8	c70f389b-b2d6-49d7-8702-dff2dc8c55e8/41869091-1d06-49fe-8dcf-2f7008202f78.wxs.aliquot_ensemble_masked.maf.gz	7e3a14704ea91351a40faf9a8f68fb98	19717	validated
c78a557f-3ef9-4551-a5ae-522198520eda	c78a557f-3ef9-4551-a5ae-522198520eda/2faf47e8-e1a3-4b8e-acb9-a3920b4c4163.wxs.aliquot_ensemble_masked.maf.gz	bc89d5f41acdf34e690229d19d1f76e4	14106	validated
c8c53d85-0b97-43dc-b903-385a69373e1c	c8c53d85-0b97-43dc-b903-385a69373e1c/a5987815-d39b-4035-a6e5-42225bafd80b.wxs.aliquot_ensemble_masked.maf.gz	7210e83c3409d729893e9be2b4223558	1851	validated
cc390830-ee4c-46be-a911-e77c772d3740	cc390830-ee4c-46be-a911-e77c772d3740/60d05648-e71a-45e7-8039-6d4c57ab3ee2.wxs.aliquot_ensemble_masked.maf.gz	40659476efb89a1f032e396caffc399d	11745	validated
d4891070-a728-4624-a004-39bb41763bea	d4891070-a728-4624-a004-39bb41763bea/bd64c25f-98da-4c6e-84cd-f76db3b96c01.wxs.aliquot_ensemble_masked.maf.gz	24319e87fc0090759899841ec6a64a61	20175	validated
d516940e-0c66-43cb-9033-6c2635c0c8e5	d516940e-0c66-43cb-9033-6c2635c0c8e5/c278c20f-d11f-4b66-bd27-86f39bfe7674.wxs.aliquot_ensemble_masked.maf.gz	074d136d166eb774c0de1a740dec6e7e	11840	validated
d6d4e8e1-ab32-4d66-abe3-7e2b55784f75	d6d4e8e1-ab32-4d66-abe3-7e2b55784f75/97c31808-c531-49a0-957d-df318924c861.wxs.aliquot_ensemble_masked.maf.gz	cd24b5cd9e977ced97868f3c2de99d15	20896	validated
d7abfac4-5b74-4596-abfc-ededee58b491	d7abfac4-5b74-4596-abfc-ededee58b491/ecc38f70-2df3-44d4-b462-3b4d2c4d5020.wxs.aliquot_ensemble_masked.maf.gz	0d597158d402dd8da76997b30719c6db	1651	validated
d7c66587-c3fe-4d4b-abf9-5f961bba8512	d7c66587-c3fe-4d4b-abf9-5f961bba8512/9fb01b3c-0d8a-450d-94f4-ef6502661ef9.wxs.aliquot_ensemble_masked.maf.gz	b0d55b77fcb2273dde705c42aa970476	3797	validated
da6fa140-77eb-472b-a48c-1316e290a52b	da6fa140-77eb-472b-a48c-1316e290a52b/617e4da3-570b-46f6-8501-7bb498f28708.wxs.aliquot_ensemble_masked.maf.gz	e2abaf9a05de5f0b0630b4d6be837032	17995	validated
ddb49c15-06d5-4137-8fed-8a6e51d84d90	ddb49c15-06d5-4137-8fed-8a6e51d84d90/84611461-b56b-4ba7-bca5-f34fb19d5b09.wxs.aliquot_ensemble_masked.maf.gz	a573c2b80c34e6d60a0c5676fc3f3e5d	17951	validated
de377011-9e61-4e2f-94ce-58b7b287d6fa	de377011-9e61-4e2f-94ce-58b7b287d6fa/4513939f-a3bf-4263-8891-f92bc637a4ae.wxs.aliquot_ensemble_masked.maf.gz	a35d9a88e042692c7ad25952549b79ca	11986	validated
deeb2868-2fd0-439b-949e-17e20c4ef4fb	deeb2868-2fd0-439b-949e-17e20c4ef4fb/501b94f1-4499-483b-8c8c-bc913dfe3c9a.wxs.aliquot_ensemble_masked.maf.gz	ceb2b4d709503495886fc1e1e13ad589	13906	validated
df2ffc90-5551-449a-97ba-d4653a5fb0b1	df2ffc90-5551-449a-97ba-d4653a5fb0b1/4e23d2f5-fc86-4fe9-adaf-6bde04437d23.wxs.aliquot_ensemble_masked.maf.gz	bdf1ff5ca893633f03cf3c0d91881571	25544	validated
e07abcd8-1f2a-4115-b9ac-e8fa368a7cb1	e07abcd8-1f2a-4115-b9ac-e8fa368a7cb1/1ecca4c8-29ac-469d-94b3-1f684f9f9907.wxs.aliquot_ensemble_masked.maf.gz	8d7ba989f7d243fe0fa55dbfb398ad1d	17678	validated
e293aef1-3073-4c93-9d3f-a47a937644a3	e293aef1-3073-4c93-9d3f-a47a937644a3/cbe93f81-556d-43ca-8aa8-242955b77990.wxs.aliquot_ensemble_masked.maf.gz	2040ada72145609b9688b108cfbb4260	16647	validated
e41f84a6-d8ae-411e-b538-6a2440f35f4f	e41f84a6-d8ae-411e-b538-6a2440f35f4f/7800451b-af90-4f11-a65b-ff0e85093e45.wxs.aliquot_ensemble_masked.maf.gz	db0ef0cf131b93abcc65dd66ffbbad2c	20540	validated
e4d89c64-6b93-4d7c-88ab-7461440413b6	e4d89c64-6b93-4d7c-88ab-7461440413b6/98ef018b-d03c-4ae2-990e-037ad9e220d6.wxs.aliquot_ensemble_masked.maf.gz	794cd655ec6910157fb442e126c3724b	20802	validated
e4f82a12-8843-4c5c-822d-d9ab2dc40411	e4f82a12-8843-4c5c-822d-d9ab2dc40411/64a08c13-6040-4b84-9f67-c9c82ab4d8e3.wxs.aliquot_ensemble_masked.maf.gz	4f3c0419c0e27507c1bf0112fa0ac49d	23639	validated
e5df381c-659b-40b7-8de3-1181cc942012	e5df381c-659b-40b7-8de3-1181cc942012/435adf33-0526-40c4-9f32-dde9b820025a.wxs.aliquot_ensemble_masked.maf.gz	f519ef30c8e703f8005dea351b679b36	19776	validated
e6ef2c30-172f-48b5-b530-6e31f392c053	e6ef2c30-172f-48b5-b530-6e31f392c053/948f2748-45c0-40b9-b799-adc33a4b8033.wxs.aliquot_ensemble_masked.maf.gz	26cdc39718376b5a71a6bac7c2705bac	25748	validated
e759737d-5819-4f2b-bbac-d753303cf52d	e759737d-5819-4f2b-bbac-d753303cf52d/34f19c4a-681b-43df-9b93-e3d7327be627.wxs.aliquot_ensemble_masked.maf.gz	2b026c54840778b0afacad3a780f3585	42114	validated
e79f14e6-0b30-4c4a-9cc3-04e194a200ee	e79f14e6-0b30-4c4a-9cc3-04e194a200ee/4fd4bbca-9f16-4ebc-97a0-f08cba83a8c3.wxs.aliquot_ensemble_masked.maf.gz	e3165c610e3666aef72faec9dc6b3bbe	14022	validated
e8ade4c3-6733-4cce-9f30-5f7be5556356	e8ade4c3-6733-4cce-9f30-5f7be5556356/c91fc005-dc17-491d-84e4-0ed50f5678fd.wxs.aliquot_ensemble_masked.maf.gz	bfff42bd25e1f4690e28c11e95594d88	38228	validated
ea163607-2c05-473d-ad33-fe1a804ef7d5	ea163607-2c05-473d-ad33-fe1a804ef7d5/fe4c8b59-c354-4cb0-881f-c5a018e5ff49.wxs.aliquot_ensemble_masked.maf.gz	fde8a583bc05ee9a4a26d13a540f66cf	27461	validated
ead9ae30-d230-46a0-940e-67a8c1cccb20	ead9ae30-d230-46a0-940e-67a8c1cccb20/b5853cd7-860d-4cb1-b097-917c94fdd411.wxs.aliquot_ensemble_masked.maf.gz	45ab45d554002d279f22462312ca5f95	32637	validated
eaf7b62f-8e0f-4e74-8225-70231a13c5e6	eaf7b62f-8e0f-4e74-8225-70231a13c5e6/cc689b12-1715-4321-9c6d-4180554b4291.wxs.aliquot_ensemble_masked.maf.gz	a610760649ec9a173d18960c9c3fa880	19449	validated
ec42e07d-d713-4a2b-b0a3-232f10a4b89f	ec42e07d-d713-4a2b-b0a3-232f10a4b89f/01dd808a-4baa-4fa5-ae76-d8758767b3f8.wxs.aliquot_ensemble_masked.maf.gz	243df69dd0e6bade5c0e27fb7825ffb1	16434	validated
ef342ede-d759-4c21-b92b-8b52e57726cb	ef342ede-d759-4c21-b92b-8b52e57726cb/5aaff7f9-0312-4a17-9293-3bcf7da1c287.wxs.aliquot_ensemble_masked.maf.gz	df293136270384bfd9c19c0a63eade2a	35860	validated
efbc2d57-7431-4fec-98f3-1a815df72184	efbc2d57-7431-4fec-98f3-1a815df72184/d116b5b4-3dff-492c-a7db-5a3ed51cd880.wxs.aliquot_ensemble_masked.maf.gz	d9814060f942837cc44b8b40b7bdc635	5576	validated
f107b4e7-2e71-4a0d-a709-1336f2d96738	f107b4e7-2e71-4a0d-a709-1336f2d96738/80f87658-4a92-4fbd-a76a-f554d3dba663.wxs.aliquot_ensemble_masked.maf.gz	343753361ad427550d5a30fcb7d79332	17365	validated
f126a946-8a6f-40c5-839d-e5f62619ab15	f126a946-8a6f-40c5-839d-e5f62619ab15/aea6a437-39a9-4875-8994-000d7498a115.wxs.aliquot_ensemble_masked.maf.gz	eda7bfbafccc8ccc241af21b36ebd475	9648	validated
f146d4e0-ac70-4677-b553-961b1b102596	f146d4e0-ac70-4677-b553-961b1b102596/9ebf4af2-1535-4185-b7fb-35ec0e0557fb.wxs.aliquot_ensemble_masked.maf.gz	bfd15d60c7061512530b012ff17751dc	13194	validated
f43aa594-6585-4133-bec3-783da58c1136	f43aa594-6585-4133-bec3-783da58c1136/b2e6a640-f9eb-48d9-80dc-26816557877a.wxs.aliquot_ensemble_masked.maf.gz	f630366e2fa12a32d84e9146d965c398	20845	validated
f4471704-e91d-4907-b67a-79e8f5efba44	f4471704-e91d-4907-b67a-79e8f5efba44/2cc5e5e8-fda5-4b3b-a1c8-aef55c88a863.wxs.aliquot_ensemble_masked.maf.gz	50689814a442a985ec3d9a89c29607d7	18644	validated
f4dd9458-5a40-4535-8ccd-14aa936602fb	f4dd9458-5a40-4535-8ccd-14aa936602fb/b27de48c-4390-42c7-94b5-a87b9b418b4c.wxs.aliquot_ensemble_masked.maf.gz	1faa9b4221d4dea06ad17be9800bb4f4	41938	validated
f7fb9fdd-8737-4d83-a6ca-d7905ee6d37d	f7fb9fdd-8737-4d83-a6ca-d7905ee6d37d/3eccc6ab-f6bf-4022-9557-b41c246abfd3.wxs.aliquot_ensemble_masked.maf.gz	f08c13e01a67ab8835e0fdeca08acc0e	17429	validated
fa90b3fd-7ef4-412d-9367-1a2df9da07f4	fa90b3fd-7ef4-412d-9367-1a2df9da07f4/65621f68-47fe-431e-9acf-6883c23cf8b4.wxs.aliquot_ensemble_masked.maf.gz	094eb05cfbdc68e99fed17f62c4affd0	17119	validated
fac6f48d-5e4e-42f2-8223-d47c38417da8	fac6f48d-5e4e-42f2-8223-d47c38417da8/77ff01a3-7a7a-4fad-a544-e663e5d74ed2.wxs.aliquot_ensemble_masked.maf.gz	0c409725d230e74dffacf59ef0e3922a	23044	validated
fb49bf96-925f-41fa-9fce-a1f08704c41a	fb49bf96-925f-41fa-9fce-a1f08704c41a/78f67c6a-cf80-44f7-a2a8-d669110bbc8e.wxs.aliquot_ensemble_masked.maf.gz	fd557f75ef9aa09b4335df5bb17b13c3	22089	validated
fbbd94f2-8e66-4fe2-9e56-b369ad265891	fbbd94f2-8e66-4fe2-9e56-b369ad265891/095ac9c2-7c7d-4554-a0c7-32b6a9a0ff45.wxs.aliquot_ensemble_masked.maf.gz	04b59ae4e3e02ceb68dd15153f8c398e	19444	validated
fcc86ec0-11b3-4b90-a20d-4d1d1b96e181	fcc86ec0-11b3-4b90-a20d-4d1d1b96e181/7d00ef81-99fe-4c09-a27b-159c1476e65d.wxs.aliquot_ensemble_masked.maf.gz	a01a45c172b47a75d3daba831b1c20ff	1911	validated
